date,ticker,final_score,rating,price,valuation,growth,quality,ai_exposure,expectation_gap,momentum,risk_penalty,circuit_triggered
2026-08-17,AI,41.88,⚠️ 谨慎评估,9.7,,,,,,,,
2026-08-17,AMAT,54.57,👀 综合中性,535.3,,,,,,,,
2026-08-17,AMBA,36.48,⚠️ 谨慎评估,78.54,,,,,,,,
2026-08-17,AMD,54.43,👀 综合中性,506.0,,,,,,,,
2026-08-17,AMZN,60.88,👀 综合中性,261.3,,,,,,,,
2026-08-17,ANET,58.64,👀 综合中性,201.8,,,,,,,,
2026-08-17,AOSL,21.96,🚫 风险较高,31.07,,,,,,,,
2026-08-17,APP,52.64,👀 综合中性,312.0,,,,,,,,
2026-08-17,ARM,36.8,⚠️ 谨慎评估,271.4,,,,,,,,
2026-08-17,ASML,42.08,⚠️ 谨慎评估,1883.0,,,,,,,,
2026-08-17,AVGO,50.32,👀 综合中性,392.4,,,,,,,,
2026-08-17,BBAI,27.94,🚫 风险较高,3.21,,,,,,,,
2026-08-17,CDNS,55.98,👀 综合中性,323.5,,,,,,,,
2026-08-17,CLS,57.15,👀 综合中性,340.4,,,,,,,,
2026-08-17,COHR,51.47,👀 综合中性,351.2,,,,,,,,
2026-08-17,CRM,62.94,👀 综合中性,191.0,,,,,,,,
2026-08-17,CRUS,52.77,👀 综合中性,119.9,,,,,,,,
2026-08-17,CRWD,55.36,👀 综合中性,213.9,,,,,,,,
2026-08-17,CSCO,62.29,👀 综合中性,112.9,,,,,,,,
2026-08-17,DDOG,63.82,👀 综合中性,247.3,,,,,,,,
2026-08-17,DELL,48.01,⚠️ 谨慎评估,479.8,,,,,,,,
2026-08-17,DOCU,61.72,👀 综合中性,59.82,,,,,,,,
2026-08-17,DT,62.35,👀 综合中性,47.61,,,,,,,,
2026-08-17,ESTC,56.77,👀 综合中性,83.44,,,,,,,,
2026-08-17,EXLS,50.71,👀 综合中性,34.56,,,,,,,,
2026-08-17,FN,51.49,👀 综合中性,598.6,,,,,,,,
2026-08-17,FTNT,71.16,✅ 综合良好,155.8,,,,,,,,
2026-08-17,GE,51.8,👀 综合中性,369.4,,,,,,,,
2026-08-17,GEV,43.17,⚠️ 谨慎评估,1079.0,,,,,,,,
2026-08-17,GOOGL,59.54,👀 综合中性,344.0,,,,,,,,
2026-08-17,GRMN,54.28,👀 综合中性,307.5,,,,,,,,
2026-08-17,GTLB,62.38,👀 综合中性,40.52,,,,,,,,
2026-08-17,HON,54.99,👀 综合中性,229.4,,,,,,,,
2026-08-17,HPE,52.06,👀 综合中性,57.61,,,,,,,,
2026-08-17,HUBS,58.92,👀 综合中性,215.2,,,,,,,,
2026-08-17,IBM,35.86,⚠️ 谨慎评估,228.8,,,,,,,,
2026-08-17,INTC,20.82,🚫 风险较高,103.5,,,,,,,,
2026-08-17,ISRG,48.39,⚠️ 谨慎评估,390.3,,,,,,,,
2026-08-17,JBL,52.59,👀 综合中性,369.9,,,,,,,,
2026-08-17,KLAC,41.63,⚠️ 谨慎评估,205.8,,,,,,,,
2026-08-17,LITE,54.74,👀 综合中性,968.9,,,,,,,,
2026-08-17,LRCX,51.71,👀 综合中性,343.8,,,,,,,,
2026-08-17,LUNR,47.27,⚠️ 谨慎评估,20.38,,,,,,,,
2026-08-17,MBLY,40.03,⚠️ 谨慎评估,9.23,,,,,,,,
2026-08-17,MCHP,49.7,⚠️ 谨慎评估,80.26,,,,,,,,
2026-08-17,MDB,58.39,👀 综合中性,438.7,,,,,,,,
2026-08-17,META,57.72,👀 综合中性,569.0,,,,,,,,
2026-08-17,MRVL,43.48,⚠️ 谨慎评估,234.3,,,,,,,,
2026-08-17,MSFT,59.72,👀 综合中性,480.4,,,,,,,,
2026-08-17,MU,52.05,👀 综合中性,1012.0,,,,,,,,
2026-08-17,NET,60.3,👀 综合中性,307.0,,,,,,,,
2026-08-17,NFLX,56.59,👀 综合中性,76.02,,,,,,,,
2026-08-17,NOW,61.66,👀 综合中性,117.7,,,,,,,,
2026-08-17,NTNX,52.45,👀 综合中性,65.66,,,,,,,,
2026-08-17,NVDA,74.23,✅ 综合良好,225.0,,,,,,,,
2026-08-17,NXPI,57.39,👀 综合中性,232.7,,,,,,,,
2026-08-17,OKTA,61.32,👀 综合中性,143.2,,,,,,,,
2026-08-17,ONTO,52.71,👀 综合中性,351.2,,,,,,,,
2026-08-17,ORCL,35.91,⚠️ 谨慎评估,146.7,,,,,,,,
2026-08-17,P,44.78,⚠️ 谨慎评估,117.0,,,,,,,,
2026-08-17,PANW,55.05,👀 综合中性,375.8,,,,,,,,
2026-08-17,PATH,63.6,👀 综合中性,15.99,,,,,,,,
2026-08-17,PLTR,69.37,✅ 综合良好,172.6,,,,,,,,
2026-08-17,PTC,54.88,👀 综合中性,146.0,,,,,,,,
2026-08-17,QCOM,44.35,⚠️ 谨慎评估,162.2,,,,,,,,
2026-08-17,ROK,50.02,👀 综合中性,444.6,,,,,,,,
2026-08-17,RXRX,39.65,⚠️ 谨慎评估,3.11,,,,,,,,
2026-08-17,S,57.73,👀 综合中性,21.82,,,,,,,,
2026-08-17,SDGR,47.77,⚠️ 谨慎评估,17.4,,,,,,,,
2026-08-17,SMCI,58.18,👀 综合中性,38.28,,,,,,,,
2026-08-17,SNOW,50.03,👀 综合中性,330.1,,,,,,,,
2026-08-17,SNPS,58.1,👀 综合中性,413.2,,,,,,,,
2026-08-17,SOUN,41.66,⚠️ 谨慎评估,7.04,,,,,,,,
2026-08-17,TEAM,61.58,👀 综合中性,158.3,,,,,,,,
2026-08-17,TEM,36.46,⚠️ 谨慎评估,51.64,,,,,,,,
2026-08-17,TSLA,24.68,🚫 风险较高,339.3,,,,,,,,
2026-08-17,TSM,62.21,👀 综合中性,431.0,,,,,,,,
2026-08-17,TTD,39.21,⚠️ 谨慎评估,13.4,,,,,,,,
2026-08-17,TXN,57.59,👀 综合中性,282.9,,,,,,,,
2026-08-17,TYL,46.54,⚠️ 谨慎评估,320.5,,,,,,,,
2026-08-17,U,45.08,⚠️ 谨慎评估,45.45,,,,,,,,
2026-08-17,VEEV,51.84,👀 综合中性,238.3,,,,,,,,
2026-08-17,VRT,56.39,👀 综合中性,292.4,,,,,,,,
2026-08-17,WDAY,64.61,👀 综合中性,191.2,,,,,,,,
2026-08-17,ZM,57.22,👀 综合中性,105.6,,,,,,,,
2026-08-17,ZS,62.45,👀 综合中性,184.4,,,,,,,,
2026-08-18,AAPL,52.86,👀 综合中性,310.0,,,,,,,,
2026-08-18,ACLS,28.65,🚫 风险较高,135.4,,,,,,,,
2026-08-18,ACN,48.08,⚠️ 谨慎评估,172.9,,,,,,,,
2026-08-18,ADBE,58.6,👀 综合中性,263.1,,,,,,,,
2026-08-18,ADI,57.25,👀 综合中性,376.6,,,,,,,,
2026-08-18,ADSK,65.65,✅ 综合良好,246.8,,,,,,,,
2026-08-18,AFRM,35.38,⚠️ 谨慎评估,73.56,,,,,,,,
2026-08-18,AI,42.31,⚠️ 谨慎评估,9.87,,,,,,,,
2026-08-18,AMAT,55.06,👀 综合中性,514.3,,,,,,,,
2026-08-18,AMBA,35.45,⚠️ 谨慎评估,74.82,,,,,,,,
2026-08-18,AMD,54.62,👀 综合中性,484.4,,,,,,,,
2026-08-18,AMZN,60.51,👀 综合中性,259.4,,,,,,,,
2026-08-18,ANET,58.75,👀 综合中性,193.2,,,,,,,,
2026-08-18,AOSL,21.11,🚫 风险较高,28.38,,,,,,,,
2026-08-18,APP,52.69,👀 综合中性,307.3,,,,,,,,
2026-08-18,ARM,36.9,⚠️ 谨慎评估,253.3,,,,,,,,
2026-08-18,ASML,43.7,⚠️ 谨慎评估,1803.0,,,,,,,,
2026-08-18,AVGO,50.02,👀 综合中性,380.0,,,,,,,,
2026-08-18,BBAI,27.13,🚫 风险较高,3.12,,,,,,,,
2026-08-18,CDNS,55.97,👀 综合中性,316.5,,,,,,,,
2026-08-18,CLS,55.96,👀 综合中性,310.6,,,,,,,,
2026-08-18,COHR,53.24,👀 综合中性,306.4,,,,,,,,
2026-08-18,CRM,63.36,👀 综合中性,196.1,,,,,,,,
2026-08-18,CRUS,52.31,👀 综合中性,116.9,,,,,,,,
2026-08-18,CRWD,55.16,👀 综合中性,212.9,,,,,,,,
2026-08-18,CSCO,62.45,👀 综合中性,111.6,,,,,,,,
2026-08-18,DDOG,63.61,👀 综合中性,246.0,,,,,,,,
2026-08-18,DELL,47.72,⚠️ 谨慎评估,468.6,,,,,,,,
2026-08-18,DOCU,61.65,👀 综合中性,60.01,,,,,,,,
2026-08-18,DT,61.58,👀 综合中性,49.26,,,,,,,,
2026-08-18,ESTC,56.77,👀 综合中性,85.01,,,,,,,,
2026-08-18,EXLS,51.16,👀 综合中性,35.47,,,,,,,,
2026-08-18,FN,51.7,👀 综合中性,482.6,,,,,,,,
2026-08-18,FTNT,71.04,✅ 综合良好,158.0,,,,,,,,
2026-08-18,GE,50.81,👀 综合中性,375.1,,,,,,,,
2026-08-18,GEV,44.71,⚠️ 谨慎评估,1005.0,,,,,,,,
2026-08-18,GOOGL,59.48,👀 综合中性,344.2,,,,,,,,
2026-08-18,GRMN,57.8,👀 综合中性,297.4,,,,,,,,
2026-08-18,GTLB,62.4,👀 综合中性,41.5,,,,,,,,
2026-08-18,HON,55.2,👀 综合中性,227.7,,,,,,,,
2026-08-18,HPE,52.66,👀 综合中性,55.69,,,,,,,,
2026-08-18,HUBS,59.25,👀 综合中性,226.2,,,,,,,,
2026-08-18,IBM,36.18,⚠️ 谨慎评估,232.7,,,,,,,,
2026-08-18,INTC,21.29,🚫 风险较高,96.69,,,,,,,,
2026-08-18,ISRG,47.16,⚠️ 谨慎评估,391.2,,,,,,,,
2026-08-18,JBL,54.39,👀 综合中性,338.6,,,,,,,,
2026-08-18,KLAC,40.83,⚠️ 谨慎评估,194.8,,,,,,,,
2026-08-18,LITE,55.69,👀 综合中性,873.3,,,,,,,,
2026-08-18,LRCX,52.02,👀 综合中性,327.9,,,,,,,,
2026-08-18,LUNR,46.29,⚠️ 谨慎评估,19.31,,,,,,,,
2026-08-18,MBLY,39.22,⚠️ 谨慎评估,8.87,,,,,,,,
2026-08-18,MCHP,49.48,⚠️ 谨慎评估,78.19,,,,,,,,
2026-08-18,MDB,58.84,👀 综合中性,434.6,,,,,,,,
2026-08-18,META,56.68,👀 综合中性,543.7,,,,,,,,
2026-08-18,MRVL,44.23,⚠️ 谨慎评估,216.0,,,,,,,,
2026-08-18,MSFT,59.54,👀 综合中性,481.6,,,,,,,,
2026-08-18,MU,51.98,👀 综合中性,940.8,,,,,,,,
2026-08-18,NET,61.05,👀 综合中性,301.4,,,,,,,,
2026-08-18,NFLX,56.94,👀 综合中性,77.77,,,,,,,,
2026-08-18,NOW,61.78,👀 综合中性,119.5,,,,,,,,
2026-08-18,NTNX,52.95,👀 综合中性,65.83,,,,,,,,
2026-08-18,NVDA,73.47,✅ 综合良好,219.7,,,,,,,,
2026-08-18,NXPI,57.82,👀 综合中性,228.6,,,,,,,,
2026-08-18,OKTA,61.36,👀 综合中性,143.9,,,,,,,,
2026-08-18,ONTO,53.6,👀 综合中性,315.4,,,,,,,,
2026-08-18,ORCL,35.87,⚠️ 谨慎评估,142.8,,,,,,,,
2026-08-18,P,44.78,⚠️ 谨慎评估,117.1,,,,,,,,
2026-08-18,PANW,54.77,👀 综合中性,374.1,,,,,,,,
2026-08-18,PATH,64.53,👀 综合中性,15.58,,,,,,,,
2026-08-18,PLTR,69.34,✅ 综合良好,171.5,,,,,,,,
2026-08-18,PTC,55.48,👀 综合中性,146.5,,,,,,,,
2026-08-18,QCOM,44.38,⚠️ 谨慎评估,160.2,,,,,,,,
2026-08-18,ROK,49.86,⚠️ 谨慎评估,433.7,,,,,,,,
2026-08-18,RXRX,39.73,⚠️ 谨慎评估,3.09,,,,,,,,
2026-08-18,S,57.27,👀 综合中性,22.49,,,,,,,,
2026-08-18,SDGR,47.56,⚠️ 谨慎评估,17.67,,,,,,,,
2026-08-18,SMCI,57.17,👀 综合中性,37.41,,,,,,,,
2026-08-18,SNOW,51.41,👀 综合中性,325.3,,,,,,,,
2026-08-18,SNPS,57.72,👀 综合中性,404.4,,,,,,,,
2026-08-18,SOUN,40.97,⚠️ 谨慎评估,6.99,,,,,,,,
2026-08-18,TEAM,61.51,👀 综合中性,163.0,,,,,,,,
2026-08-18,TEM,36.31,⚠️ 谨慎评估,49.36,,,,,,,,
2026-08-18,TSLA,23.62,🚫 风险较高,336.9,,,,,,,,
2026-08-18,TSM,62.01,👀 综合中性,413.4,,,,,,,,
2026-08-18,TTD,39.16,⚠️ 谨慎评估,13.42,,,,,,,,
2026-08-18,TXN,57.7,👀 综合中性,272.2,,,,,,,,
2026-08-18,TYL,47.25,⚠️ 谨慎评估,332.2,,,,,,,,
2026-08-18,U,44.92,⚠️ 谨慎评估,46.74,,,,,,,,
2026-08-18,VEEV,51.75,👀 综合中性,242.8,,,,,,,,
2026-08-18,VRT,54.1,👀 综合中性,272.5,,,,,,,,
2026-08-18,WDAY,65.37,✅ 综合良好,190.6,,,,,,,,
2026-08-18,ZM,57.64,👀 综合中性,104.7,,,,,,,,
2026-08-18,ZS,62.67,👀 综合中性,185.7,,,,,,,,
2026-08-19,AAPL,53.98,👀 综合中性,316.8,,,,,,,,
2026-08-19,ACLS,28.95,🚫 风险较高,126.4,,,,,,,,
2026-08-19,ACN,47.08,⚠️ 谨慎评估,183.2,,,,,,,,
2026-08-19,ADBE,59.76,👀 综合中性,272.5,,,,,,,,
2026-08-19,ADI,56.69,👀 综合中性,373.3,,,,,,,,
2026-08-19,ADSK,66.43,✅ 综合良好,251.3,,,,,,,,
2026-08-19,AFRM,35.72,⚠️ 谨慎评估,77.33,,,,,,,,
2026-08-19,AI,41.97,⚠️ 谨慎评估,10.38,,,,,,,,
2026-08-19,AMAT,54.72,👀 综合中性,496.2,,,,,,,,
2026-08-19,AMBA,35.16,⚠️ 谨慎评估,74.59,,,,,,,,
2026-08-19,AMD,54.11,👀 综合中性,466.4,,,,,,,,
2026-08-19,AMZN,61.0,👀 综合中性,265.8,,,,,,,,
2026-08-19,ANET,60.3,👀 综合中性,186.4,,,,,,,,
2026-08-19,AOSL,20.14,🚫 风险较高,27.14,,,,,,,,
2026-08-19,APP,52.68,👀 综合中性,310.8,,,,,,,,
2026-08-19,ARM,36.69,⚠️ 谨慎评估,249.3,,,,,,,,
2026-08-19,ASML,45.95,⚠️ 谨慎评估,1752.0,,,,,,,,
2026-08-19,AVGO,48.8,⚠️ 谨慎评估,362.5,,,,,,,,
2026-08-19,BBAI,27.9,🚫 风险较高,3.17,,,,,,,,
2026-08-19,CDNS,55.79,👀 综合中性,315.0,,,,,,,,
2026-08-19,CLS,54.89,👀 综合中性,301.4,,,,,,,,
2026-08-19,COHR,52.08,👀 综合中性,287.5,,,,,,,,
2026-08-19,CRM,63.16,👀 综合中性,206.1,,,,,,,,
2026-08-19,CRUS,52.63,👀 综合中性,118.1,,,,,,,,
2026-08-19,CRWD,57.28,👀 综合中性,201.6,,,,,,,,
2026-08-19,CSCO,62.39,👀 综合中性,110.5,,,,,,,,
2026-08-19,DDOG,63.32,👀 综合中性,233.5,,,,,,,,
2026-08-19,DELL,48.96,⚠️ 谨慎评估,437.6,,,,,,,,
2026-08-19,DOCU,61.49,👀 综合中性,62.11,,,,,,,,
2026-08-19,DT,61.51,👀 综合中性,49.6,,,,,,,,
2026-08-19,ESTC,56.77,👀 综合中性,87.34,,,,,,,,
2026-08-19,EXLS,51.24,👀 综合中性,37.02,,,,,,,,
2026-08-19,FN,51.81,👀 综合中性,454.6,,,,,,,,
2026-08-19,FTNT,71.0,✅ 综合良好,152.8,,,,,,,,
2026-08-19,GE,51.52,👀 综合中性,356.2,,,,,,,,
2026-08-19,GEV,45.2,⚠️ 谨慎评估,987.5,,,,,,,,
2026-08-19,GOOGL,59.57,👀 综合中性,344.7,,,,,,,,
2026-08-19,GRMN,57.69,👀 综合中性,295.7,,,,,,,,
2026-08-19,GTLB,61.94,👀 综合中性,42.6,,,,,,,,
2026-08-19,HON,54.34,👀 综合中性,221.7,,,,,,,,
2026-08-19,HPE,55.36,👀 综合中性,53.13,,,,,,,,
2026-08-19,HUBS,60.16,👀 综合中性,241.7,,,,,,,,
2026-08-19,IBM,35.4,⚠️ 谨慎评估,237.2,,,,,,,,
2026-08-19,INTC,21.68,🚫 风险较高,92.8,,,,,,,,
2026-08-19,ISRG,46.93,⚠️ 谨慎评估,397.7,,,,,,,,
2026-08-19,JBL,55.03,👀 综合中性,322.8,,,,,,,,
2026-08-19,KLAC,40.97,⚠️ 谨慎评估,187.3,,,,,,,,
2026-08-19,LITE,56.82,👀 综合中性,827.6,,,,,,,,
2026-08-19,LRCX,54.28,👀 综合中性,307.2,,,,,,,,
2026-08-19,LUNR,46.49,⚠️ 谨慎评估,18.52,,,,,,,,
2026-08-19,MBLY,38.71,⚠️ 谨慎评估,9.1,,,,,,,,
2026-08-19,MCHP,49.06,⚠️ 谨慎评估,77.08,,,,,,,,
2026-08-19,MDB,58.77,👀 综合中性,440.5,,,,,,,,
2026-08-19,META,57.63,👀 综合中性,546.0,,,,,,,,
2026-08-19,MRVL,43.92,⚠️ 谨慎评估,237.3,,,,,,,,
2026-08-19,MSFT,61.6,👀 综合中性,484.3,,,,,,,,
2026-08-19,MU,52.94,👀 综合中性,937.1,,,,,,,,
2026-08-19,NET,60.82,👀 综合中性,291.9,,,,,,,,
2026-08-19,NFLX,56.2,👀 综合中性,80.22,,,,,,,,
2026-08-19,NOW,61.63,👀 综合中性,127.2,,,,,,,,
2026-08-19,NTNX,53.49,👀 综合中性,65.42,,,,,,,,
2026-08-19,NVDA,74.15,✅ 综合良好,217.6,,,,,,,,
2026-08-19,NXPI,57.16,👀 综合中性,226.0,,,,,,,,
2026-08-19,OKTA,61.36,👀 综合中性,141.2,,,,,,,,
2026-08-19,ONTO,55.05,👀 综合中性,299.5,,,,,,,,
2026-08-19,ORCL,36.96,⚠️ 谨慎评估,143.8,,,,,,,,
2026-08-19,P,45.03,⚠️ 谨慎评估,112.0,,,,,,,,
2026-08-19,PANW,57.33,👀 综合中性,359.8,,,,,,,,
2026-08-19,PATH,64.05,👀 综合中性,15.78,,,,,,,,
2026-08-19,PLTR,69.44,✅ 综合良好,175.2,,,,,,,,
2026-08-19,PTC,55.92,👀 综合中性,152.4,,,,,,,,
2026-08-19,QCOM,44.77,⚠️ 谨慎评估,161.9,,,,,,,,
2026-08-19,ROK,49.11,⚠️ 谨慎评估,433.3,,,,,,,,
2026-08-19,RXRX,40.96,⚠️ 谨慎评估,3.5,,,,,,,,
2026-08-19,S,59.54,👀 综合中性,21.32,,,,,,,,
2026-08-19,SDGR,46.0,⚠️ 谨慎评估,19.85,,,,,,,,
2026-08-19,SMCI,58.05,👀 综合中性,36.58,,,,,,,,
2026-08-19,SNOW,52.34,👀 综合中性,325.0,,,,,,,,
2026-08-19,SNPS,57.86,👀 综合中性,401.2,,,,,,,,
2026-08-19,SOUN,42.03,⚠️ 谨慎评估,7.16,,,,,,,,
2026-08-19,TEAM,61.32,👀 综合中性,174.2,,,,,,,,
2026-08-19,TEM,37.9,⚠️ 谨慎评估,61.25,,,,,,,,
2026-08-19,TSLA,24.06,🚫 风险较高,351.1,,,,,,,,
2026-08-19,TSM,63.37,👀 综合中性,412.1,,,,,,,,
2026-08-19,TTD,39.25,⚠️ 谨慎评估,13.54,,,,,,,,
2026-08-19,TXN,57.38,👀 综合中性,267.4,,,,,,,,
2026-08-19,TYL,48.1,⚠️ 谨慎评估,346.9,,,,,,,,
2026-08-19,U,44.94,⚠️ 谨慎评估,47.11,,,,,,,,
2026-08-19,VEEV,49.63,⚠️ 谨慎评估,251.0,,,,,,,,
2026-08-19,VRT,55.6,👀 综合中性,261.0,,,,,,,,
2026-08-19,WDAY,63.54,👀 综合中性,198.4,,,,,,,,
2026-08-19,ZM,57.22,👀 综合中性,107.5,,,,,,,,
2026-08-19,ZS,61.69,👀 综合中性,184.6,,,,,,,,
2026-08-20,AAPL,54.88,👀 综合中性,311.3,,,,,,,,
2026-08-20,ACLS,28.56,🚫 风险较高,125.0,,,,,,,,
2026-08-20,ACN,47.8,⚠️ 谨慎评估,181.3,,,,,,,,
2026-08-20,ADBE,59.71,👀 综合中性,272.2,,,,,,,,
2026-08-20,ADI,57.05,👀 综合中性,370.2,,,,,,,,
2026-08-20,ADSK,66.45,✅ 综合良好,251.0,,,,,,,,
2026-08-20,AFRM,35.57,⚠️ 谨慎评估,75.05,,,,,,,,
2026-08-20,AI,42.28,⚠️ 谨慎评估,10.31,,,,,,,,
2026-08-20,AMAT,54.66,👀 综合中性,496.2,,,,,,,,
2026-08-20,AMBA,32.66,🚫 风险较高,72.45,,,,,,,,
2026-08-20,AMD,54.21,👀 综合中性,469.5,,,,,,,,
2026-08-20,AMZN,60.45,👀 综合中性,260.1,,,,,,,,
2026-08-20,ANET,60.18,👀 综合中性,183.8,,,,,,,,
2026-08-20,AOSL,19.55,🚫 风险较高,26.22,,,,,,,,
2026-08-20,APP,52.71,👀 综合中性,308.8,,,,,,,,
2026-08-20,ARM,36.73,⚠️ 谨慎评估,250.7,,,,,,,,
2026-08-20,ASML,46.06,⚠️ 谨慎评估,1750.0,,,,,,,,
2026-08-20,AVGO,48.84,⚠️ 谨慎评估,364.0,,,,,,,,
2026-08-20,BBAI,27.83,🚫 风险较高,3.07,,,,,,,,
2026-08-20,CDNS,55.11,👀 综合中性,313.6,,,,,,,,
2026-08-20,CLS,55.37,👀 综合中性,302.0,,,,,,,,
2026-08-20,COHR,52.08,👀 综合中性,290.0,,,,,,,,
2026-08-20,CRM,63.5,👀 综合中性,205.4,,,,,,,,
2026-08-20,CRUS,52.56,👀 综合中性,116.9,,,,,,,,
2026-08-20,CRWD,57.1,👀 综合中性,190.3,,,,,,,,
2026-08-20,CSCO,61.85,👀 综合中性,109.6,,,,,,,,
2026-08-20,DDOG,63.34,👀 综合中性,232.6,,,,,,,,
2026-08-20,DELL,48.96,⚠️ 谨慎评估,434.8,,,,,,,,
2026-08-20,DOCU,61.57,👀 综合中性,62.28,,,,,,,,
2026-08-20,DT,62.34,👀 综合中性,49.18,,,,,,,,
2026-08-20,ESTC,56.77,👀 综合中性,85.9,,,,,,,,
2026-08-20,EXLS,50.64,👀 综合中性,37.05,,,,,,,,
2026-08-20,FN,51.83,👀 综合中性,444.9,,,,,,,,
2026-08-20,FTNT,70.19,✅ 综合良好,150.8,,,,,,,,
2026-08-20,GE,50.61,👀 综合中性,344.6,,,,,,,,
2026-08-20,GEV,44.59,⚠️ 谨慎评估,966.0,,,,,,,,
2026-08-20,GOOGL,58.3,👀 综合中性,340.7,,,,,,,,
2026-08-20,GRMN,57.79,👀 综合中性,293.1,,,,,,,,
2026-08-20,GTLB,62.45,👀 综合中性,42.08,,,,,,,,
2026-08-20,HON,53.83,👀 综合中性,218.3,,,,,,,,
2026-08-20,HPE,55.3,👀 综合中性,52.89,,,,,,,,
2026-08-20,HUBS,60.32,👀 综合中性,239.9,,,,,,,,
2026-08-20,IBM,36.33,⚠️ 谨慎评估,233.7,,,,,,,,
2026-08-20,INTC,21.69,🚫 风险较高,92.13,,,,,,,,
2026-08-20,ISRG,49.27,⚠️ 谨慎评估,374.5,,,,,,,,
2026-08-20,JBL,54.57,👀 综合中性,316.6,,,,,,,,
2026-08-20,KLAC,40.68,⚠️ 谨慎评估,185.9,,,,,,,,
2026-08-20,LITE,55.49,👀 综合中性,879.3,,,,,,,,
2026-08-20,LRCX,54.31,👀 综合中性,310.5,,,,,,,,
2026-08-20,LUNR,46.6,⚠️ 谨慎评估,17.93,,,,,,,,
2026-08-20,MBLY,39.43,⚠️ 谨慎评估,8.88,,,,,,,,
2026-08-20,MCHP,48.81,⚠️ 谨慎评估,75.81,,,,,,,,
2026-08-20,MDB,60.26,👀 综合中性,420.4,,,,,,,,
2026-08-20,META,57.39,👀 综合中性,545.8,,,,,,,,
2026-08-20,MRVL,43.47,⚠️ 谨慎评估,251.0,,,,,,,,
2026-08-20,MSFT,62.19,👀 综合中性,481.1,,,,,,,,
2026-08-20,MU,51.81,👀 综合中性,974.3,,,,,,,,
2026-08-20,NET,60.83,👀 综合中性,278.9,,,,,,,,
2026-08-20,NFLX,55.39,👀 综合中性,80.14,,,,,,,,
2026-08-20,NOW,61.81,👀 综合中性,129.8,,,,,,,,
2026-08-20,NTNX,52.83,👀 综合中性,66.33,,,,,,,,
2026-08-20,NVDA,74.81,✅ 综合良好,216.8,,,,,,,,
2026-08-20,NXPI,57.78,👀 综合中性,223.0,,,,,,,,
2026-08-20,OKTA,61.24,👀 综合中性,134.2,,,,,,,,
2026-08-20,ONTO,55.13,👀 综合中性,298.8,,,,,,,,
2026-08-20,ORCL,36.77,⚠️ 谨慎评估,142.1,,,,,,,,
2026-08-20,P,45.13,⚠️ 谨慎评估,110.0,,,,,,,,
2026-08-20,PANW,57.2,👀 综合中性,349.6,,,,,,,,
2026-08-20,PATH,64.2,👀 综合中性,15.92,,,,,,,,
2026-08-20,PLTR,69.6,✅ 综合良好,174.0,,,,,,,,
2026-08-20,PTC,56.03,👀 综合中性,153.5,,,,,,,,
2026-08-20,QCOM,44.82,⚠️ 谨慎评估,160.7,,,,,,,,
2026-08-20,ROK,48.6,⚠️ 谨慎评估,431.4,,,,,,,,
2026-08-20,RXRX,41.19,⚠️ 谨慎评估,3.34,,,,,,,,
2026-08-20,S,59.5,👀 综合中性,20.94,,,,,,,,
2026-08-20,SDGR,46.52,⚠️ 谨慎评估,19.58,,,,,,,,
2026-08-20,SMCI,58.25,👀 综合中性,36.5,,,,,,,,
2026-08-20,SNOW,52.18,👀 综合中性,321.3,,,,,,,,
2026-08-20,SNPS,58.57,👀 综合中性,397.9,,,,,,,,
2026-08-20,SOUN,41.73,⚠️ 谨慎评估,6.97,,,,,,,,
2026-08-20,TEAM,61.31,👀 综合中性,174.9,,,,,,,,
2026-08-20,TEM,37.96,⚠️ 谨慎评估,66.65,,,,,,,,
2026-08-20,TSLA,24.82,🚫 风险较高,345.1,,,,,,,,
2026-08-20,TSM,63.6,👀 综合中性,416.0,,,,,,,,
2026-08-20,TTD,39.38,⚠️ 谨慎评估,13.32,,,,,,,,
2026-08-20,TXN,57.35,👀 综合中性,265.6,,,,,,,,
2026-08-20,TYL,46.38,⚠️ 谨慎评估,348.1,,,,,,,,
2026-08-20,U,45.0,⚠️ 谨慎评估,46.54,,,,,,,,
2026-08-20,VEEV,49.65,⚠️ 谨慎评估,250.5,,,,,,,,
2026-08-20,VRT,55.56,👀 综合中性,264.6,,,,,,,,
2026-08-20,WDAY,63.8,👀 综合中性,197.3,,,,,,,,
2026-08-20,ZM,57.66,👀 综合中性,106.3,,,,,,,,
2026-08-20,ZS,63.22,👀 综合中性,174.9,,,,,,,,
2026-08-22,AAPL,54.97,👀 综合中性,309.4,,,,,,,,
2026-08-22,ACLS,28.76,🚫 风险较高,127.1,,,,,,,,
2026-08-22,ACN,47.6,⚠️ 谨慎评估,185.3,,,,,,,,
2026-08-22,ADBE,59.95,👀 综合中性,275.3,,,,,,,,
2026-08-22,ADI,56.8,👀 综合中性,373.1,,,,,,,,
2026-08-22,ADSK,66.7,✅ 综合良好,253.8,,,,,,,,
2026-08-22,AFRM,35.6,⚠️ 谨慎评估,77.03,,,,,,,,
2026-08-22,AI,42.91,⚠️ 谨慎评估,10.3,,,,,,,,
2026-08-22,AMAT,54.46,👀 综合中性,492.3,,,,,,,,
2026-08-22,AMBA,33.36,🚫 风险较高,73.73,,,,,,,,
2026-08-22,AMD,54.13,👀 综合中性,473.2,,,,,,,,
2026-08-22,AMZN,59.02,👀 综合中性,258.6,,,,,,,,
